SUPREMEIND,20161104,886.7,909.5,877.05,903.45,49262,0
SUPREMEINF,20161104,85.55,87.05,82.8,83.75,20700,0
SUPREMETEX,20161104,5.9,5.9,5.4,5.4,416945,0
SURANACORP,20161104,1.4,1.4,1.35,1.35,9030,0
SURANAIND,20161104,5.25,5.4,4.9,5.1,161472,0
SURANASOL,20161104,25.25,25.9,23.25,23.7,98699,0
SURANAT&P,20161104,5.5,5.5,5.25,5.45,24022,0
SURYALAXMI,20161104,135.05,136.45,128.1,130.35,73138,0
SURYAROSNI,20161104,232,234.85,221,222.6,158514,0
SUTLEJTEX,20161104,810.55,814,784.2,784.45,8045,0
SUVEN,20161104,186,186.4,173,174.6,355516,0
SUZLON,20161104,14.7,14.75,14.25,14.35,13273085,0
SWANENERGY,20161104,108,117.75,104.75,113.3,776284,0
SWARAJENG,20161104,1368,1397.95,1327.05,1336,3119,0
SWELECTES,20161104,345.05,347,340,340.45,5562,0
SYMPHONY,20161104,1321,1334.5,1262,1300.6,22938,0
SYNCOM,20161104,8.25,8.5,7.5,7.85,264008,0
SYNDIBANK,20161104,68,68.4,65.4,65.6,3558534,0
SYNGENE,20161104,546.6,551.95,532.1,542.85,115757,0
TAINWALCHM,20161104,57,57,53,53.45,5138,0
TAJGVK,20161104,123.05,127,116.25,119.45,40763,0
TAKE,20161104,148.05,151.25,139,140.9,291687,0
TALBROAUTO,20161104,151.5,154.75,145.1,145.75,37888,0
TALWALKARS,20161104,262.05,262.2,247.7,253.4,85780,0
TANLA,20161104,40.45,40.5,37.25,37.85,425639,0
TANTIACONS,20161104,15.7,15.8,15.1,15.4,5879,0
TARAJEWELS,20161104,44.75,44.75,37.5,41.55,123185,0
TARMAT,20161104,46.4,49,43.4,44,18075,0
TATACHEM,20161104,511,516.95,505.1,510.8,1117449,0
TATACOFFEE,20161104,124.05,124.05,118.85,119.8,999756,0
TATACOMM,20161104,615,639,607.05,620.25,1267600,0
TATAELXSI,20161104,1260,1268,1236.1,1242.45,221002,0
TATAGLOBAL,20161104,131,132,126,126.85,4614456,0
TATAINVEST,20161104,570,570,544.1,547.95,54457,0
TATAMETALI,20161104,370,371,346,348.5,259982,0
TATAMOTORS,20161104,509.25,516.35,501.6,512.3,7564243,0
TATAMTRDVR,20161104,329,338.95,325,335.65,1833642,0
TATAPOWER,20161104,76.4,77.35,74,74.6,3582019,0
TATASPONGE,20161104,582.65,584,552.25,560.05,160242,0
TATASTEEL,20161104,403.9,407.6,398.25,403.1,5096305,0
TBZ,20161104,82.45,82.45,77.15,78.45,391791,0
TCI,20161104,187.85,189.95,182.05,183.8,69978,0
TCIDEVELOP,20161104,338,339.5,338,339.5,126,0
TCIFINANCE,20161104,31.7,31.7,28.3,28.6,368571,0
TCS,20161104,2320,2336.15,2294,2330.55,591876,0
TDPOWERSYS,20161104,186.1,195,180,182.05,47511,0
TEAMLEASE,20161104,1039.65,1039.9,992,1020.2,2089,0
TECHIN,20161104,5.35,5.4,5.35,5.4,590,0
TECHM,20161104,428,434.9,414.8,430.05,7835863,0
TECHNO,20161104,305,322,298.25,302,111332,0
TECHNOFAB,20161104,192,193,186.5,188.75,5663,0
TEXINFRA,20161104,43.45,43.5,40.9,41.4,83238,0
TEXMOPIPES,20161104,27.25,27.65,25,25.35,102653,0
TEXRAIL,20161104,106,106.05,102.55,103.95,279016,0
TFCILTD,20161104,64,64.2,59.5,60.55,846738,0
TFL,20161104,13.9,14.2,11.7,11.7,62546,0
TGBHOTELS,20161104,81,81,73.65,75.3,77669,0
THANGAMAYL,20161104,235.55,242,232,233.8,7197,0
THEMISMED,20161104,649.5,665,613,619.8,5758,0
THERMAX,20161104,859.8,869,842,854.9,117215,0
THIRUSUGAR,20161104,64,64.9,61.4,61.8,7465,0
THOMASCOOK,20161104,215.15,218,209.1,211.25,192062,0
THYROCARE,20161104,629,639.35,608.4,620.35,38505,0
TI,20161104,15.75,15.9,15.15,15.3,261609,0
TIDEWATER,20161104,6070,6098.15,5935,5949.8,3002,0
TIIL,20161104,387.8,387.8,373,374.7,13633,0
TIJARIA,20161104,6.05,7,6,6.8,22558,0
TIL,20161104,306,306,287.8,289,39950,0
TIMESGTY,20161104,25,25,24,24.2,1039,0
TIMETECHNO,20161104,92,95.9,88.1,89.65,179034,0
TIMKEN,20161104,570.35,574,550,554.35,17711,0
TINPLATE,20161104,80.7,81.7,78.1,78.8,105546,0
TIPSINDLTD,20161104,68.5,68.5,64.5,65.55,2380,0
TIRUMALCHM,20161104,894,914.9,830.05,862.1,501667,0
TITAN,20161104,377.2,378,360.05,369.05,5181261,0
TNPETRO,20161104,31,31.5,28.5,29.6,326946,0
TNPL,20161104,368.05,372,357.6,359.5,131024,0
TNTELE,20161104,2.9,2.9,2.8,2.8,3956,0
TODAYS,20161104,3.2,3.2,2.9,2.9,520,0
TOKYOPLAST,20161104,70.9,70.9,65.65,66.55,13786,0
TORNTPHARM,20161104,1317,1339.8,1269.05,1294.85,433378,0
TORNTPOWER,20161104,178.5,180.9,175.05,176.1,539972,0
TPLPLASTEH,20161104,408.65,429.9,391.1,398.75,2324,0
TREEHOUSE,20161104,32.3,32.3,30.8,31.2,210764,0
TRENT,20161104,204.85,204.9,195.1,195.8,76521,0
TRF,20161104,268.95,269.5,241.1,246.35,216143,0
TRICOM,20161104,1.45,1.45,1.35,1.35,12117,0
TRIDENT,20161104,59.8,60.05,56.2,57.45,1669449,0
TRIGYN,20161104,119,121,109.15,111.2,217099,0
TRIL,20161104,335.15,341,321,322.25,10122,0
TRITURBINE,20161104,127.5,128,127,127.35,332368,0
TRIVENI,20161104,58.5,59,56.05,57.15,300351,0
TTKHLTCARE,20161104,969.95,970,945.95,959.1,268,0
TTKPRESTIG,20161104,5895,6074,5895,5991.75,9096,0
TTL,20161104,54.5,54.5,51,51.6,6863,0
TTML,20161104,7.1,7.1,6.55,6.6,2062663,0
TUBEINVEST,20161104,675,675,608.6,631.05,237529,0
TULSI,20161104,5.35,5.35,4.55,4.6,11286,0
TV18BRDCST,20161104,42.5,42.95,40.65,40.9,5156205,0
TVSELECT,20161104,109,109.35,103,103.75,147424,0
TVSMOTOR,20161104,393,397.6,387.25,392.7,1141253,0
TVSSRICHAK,20161104,3740.1,3790,3650,3726.1,9710,0
TVTODAY,20161104,334.95,342.95,328.05,340.1,86607,0
TVVISION,20161104,278,299,271,288.3,54091,0
TWL,20161104,112.5,112.5,107.55,109.2,415865,0
UBHOLDINGS,20161104,52.4,52.5,45.1,46.7,640360,0
UBL,20161104,880,887.2,866.1,876.65,378163,0
UCALFUEL,20161104,216.1,221.95,195.2,205.9,320308,0
UCOBANK,20161104,33.55,33.65,32.65,32.75,703585,0
UFLEX,20161104,298,299.85,280.05,282.5,197157,0
UFO,20161104,482,482,462.5,465.25,47059,0
UGARSUGAR,20161104,40.35,40.35,38.4,38.55,660047,0
UJAAS,20161104,38.55,38.6,34.55,35.3,4116070,0
UJJIVAN,20161104,425.8,426.7,410,416.45,456059,0
ULTRACEMCO,20161104,3925,3928.85,3818.25,3854.55,227359,0
UMANGDAIRY,20161104,89,92.6,83,85.3,78462,0
UMESLTD,20161104,2.8,2.8,2.8,2.8,100,0
UNICHEMLAB,20161104,282.9,282.9,265.05,272.65,71294,0
UNIENTER,20161104,65.15,66.8,63.2,63.65,10859,0
UNIONBANK,20161104,138,138.3,132.3,133.95,6460119,0
UNIPLY,20161104,258.1,261.9,245.05,248.6,27907,0
UNITECH,20161104,5.6,5.65,5.45,5.5,15100955,0
UNITEDBNK,20161104,21.35,21.35,20.5,20.75,115698,0
UNITEDTEA,20161104,377.3,399,348.4,376.4,809,0
UNITY,20161104,10.75,10.9,10.25,10.45,62807,0
UNIVCABLES,20161104,82.25,82.5,79.45,80.85,14887,0
UPERGANGES,20161104,362,363,340.05,341.7,227239,0
UPL,20161104,675,676,658.8,672.45,1262242,0
USHAMART,20161104,17.25,17.75,15.75,16.05,2517417,0
USHERAGRO,20161104,12.65,12.95,12.4,12.5,120360,0
UTINIFTETF,20161104,861.45,861.45,861.45,861.45,30,0
UTISENSETF,20161104,277.2,277.2,276.5,277.18,50,0
UTTAMSTL,20161104,31.5,31.85,30.4,30.65,170399,0
UTTAMSUGAR,20161104,53.05,54.45,51.1,51.55,42290,0
UVSL,20161104,0.5,0.5,0.45,0.45,516881,0
V2RETAIL,20161104,152.4,163.75,145,149.1,718024,0
VADILALIND,20161104,548,553.95,535.05,539.5,8211,0
VAIBHAVGBL,20161104,310,310,292.65,301.95,109925,0
VAKRANGEE,20161104,251.3,253.85,247.25,249.05,480473,0
VALUEIND,20161104,13.1,13.1,12.35,12.7,16556,0
VARDHACRLC,20161104,47.25,47.3,45.05,46.05,148906,0
VARDMNPOLY,20161104,84.8,87.15,80.55,82.4,1724504,0
VASCONEQ,20161104,35.45,35.65,33.55,34,605465,0
VASWANI,20161104,10.75,11.3,10.5,10.7,27314,0
VEDL,20161104,219.8,222.2,207.35,212.75,16862503,0
VENKEYS,20161104,515.2,515.2,490,493,16013,0
VENUSREM,20161104,117.2,118.45,105.1,108.95,103857,0
VESUVIUS,20161104,1269.4,1270,1192,1198.9,3092,0
VETO,20161104,168.55,170.55,162.15,164.7,106386,0
VGUARD,20161104,205.95,206.9,196,196.8,489743,0
VHL,20161104,1980.05,2000,1878,1878,290,0
VICEROY,20161104,22.75,22.8,20.25,21.3,211941,0
VIDEOIND,20161104,103.6,104.35,103.6,104.1,228996,0
VIDHIDYE,20161104,63.95,64.25,59.5,60.3,257626,0
VIJAYABANK,20161104,42.9,43.1,40.6,41,441523,0
VIJIFIN,20161104,15.65,16,14.65,15.4,71162,0
VIJSHAN,20161104,12.5,12.85,10.6,10.95,93810,0
VIKASECO,20161104,18.65,19.3,17.65,17.9,3807504,0
VIMALOIL,20161104,41,43.7,40.65,41.1,4255,0
VIMTALABS,20161104,121,121.5,110,111.35,455113,0
VINATIORGA,20161104,599.85,605,565,570.55,72222,0
VINDHYATEL,20161104,714,717.9,681.15,686.45,20694,0
VINYLINDIA,20161104,70.55,72.4,68.1,68.75,90200,0
VIPIND,20161104,137.25,137.95,128.55,132.8,276837,0
VIPULLTD,20161104,92.25,92.5,85.1,87.05,317980,0
VISAKAIND,20161104,223.9,228.5,207,214.35,107354,0
VISASTEEL,20161104,19.8,19.8,18.05,18.5,81543,0
VISESHINFO,20161104,0.15,0.15,0.1,0.15,764329,0
VISHNU,20161104,313.25,315.9,295.15,300.5,38641,0
VISUINTL,20161104,0.8,0.9,0.8,0.9,4000,0
VIVIDHA,20161104,2.3,2.35,2.2,2.2,1218488,0
VIVIMEDLAB,20161104,102.4,103.4,96,99.75,603187,0
VKSPL,20161104,0.1,0.1,0.1,0.1,150000,0
VLSFINANCE,20161104,72.05,72.05,66,66.5,148852,0
VMART,20161104,519.95,526,505,511.95,36260,0
VOLTAMP,20161104,830.05,832.05,805,809.25,11869,0
VOLTAS,20161104,366.2,370.5,358.2,360.05,1100762,0
VRLLOG,20161104,287.4,290,282.15,284.75,357750,0
VSSL,20161104,107.2,116.95,103.1,103.95,6930,0
VSTIND,20161104,2348,2475,2313.7,2369.3,7147,0
VSTTILLERS,20161104,1931,1960,1902.5,1927.35,3885,0
VTL,20161104,1100,1112.75,1090.3,1095.45,34993,0
WABAG,20161104,477,480.9,453,463.6,98363,0
WABCOINDIA,20161104,5585.2,5632,5474,5605.4,4162,0
WALCHANNAG,20161104,158.95,159.45,149,150.65,158334,0
WANBURY,20161104,47,47.75,45.6,45.6,10576,0
WEBELSOLAR,20161104,42.8,43.55,40.05,40.55,40372,0
WEIZFOREX,20161104,175.65,175.65,165,168.9,2830,0
WEIZMANIND,20161104,29.75,30,29.15,29.25,3300,0
WELCORP,20161104,69,69,65.4,66.05,272462,0
WELENT,20161104,71.4,71.7,67.05,67.95,675405,0
WELINV,20161104,89.3,93,87.1,87.7,195,0
WELSPUNIND,20161104,64.15,65.35,62.15,63.6,6317198,0
WENDT,20161104,2050,2050,1944,1951,753,0
WHEELS,20161104,1335.2,1335.25,1232,1254.95,5884,0
WHIRLPOOL,20161104,1126.5,1157.2,1102,1124.85,101139,0
WILLAMAGOR,20161104,57.55,58.75,55.2,57.9,6576,0
WINDMACHIN,20161104,43.45,43.5,40.5,41.2,44604,0
WINSOME,20161104,2.3,2.3,2.2,2.2,55416,0
WIPRO,20161104,447.75,453.75,444.2,452.5,1227647,0
WOCKPHARMA,20161104,834,834,792,797.55,1210592,0
WONDERLA,20161104,387,387,370.25,372.75,82981,0
WSI,20161104,10.15,10.15,9.75,9.75,424,0
WSTCSTPAPR,20161104,135.9,136.9,123.6,130.85,203945,0
XCHANGING,20161104,68.55,69.5,65.3,66.5,28892,0
XLENERGY,20161104,3,3,3,3,125,0
XPROINDIA,20161104,61.35,61.95,56.25,57,33963,0
YESBANK,20161104,1215,1215.4,1172.6,1196.1,2189387,0
ZANDUREALT,20161104,1435,1435,1385,1391.75,1929,0
ZEEL,20161104,503.9,509.7,499.6,506.15,2161223,0
ZEELEARN,20161104,38.25,38.3,36.55,37.05,345353,0
ZEEMEDIA,20161104,38.7,38.95,36.6,37.2,3122330,0
ZENITHBIR,20161104,0.65,0.65,0.6,0.65,6721,0
ZENSARTECH,20161104,1015,1015,935.6,945.45,18787,0
ZENTEC,20161104,74.05,74.85,71.1,72.15,54751,0
ZICOM,20161104,44.55,44.9,42.4,42.7,70121,0
ZODIACLOTH,20161104,198.5,200,166.9,193.85,15677,0
ZODJRDMKJ,20161104,38.35,38.35,38.3,38.3,170,0
ZUARI,20161104,230,232.5,225,226.1,31990,0
ZUARIGLOB,20161104,103.85,104.85,96.1,97.4,25395,0
ZYDUSWELL,20161104,848,860,832.2,845.55,3568,0
ZYLOG,20161104,4.05,4.25,3.85,3.95,123247,0
BANKNIFTY-I,20161104,19225.25,19285,19041.25,19131.95,75247,1948400
BANKNIFTY-II,20161104,19380.05,19384.9,19158,19246.4,1833,80720
BANKNIFTY-III,20161104,19451,19474.5,19258,19348.3,103,5160
DJIA-I,20161104,17900,17907.5,17850,17880,88,6900
DJIA-II,20161104,17890,17890,17812.5,17812.5,7,540
DJIA-III,20161104,0,0,0,18462.5,0,0
DJIA-IIII,20161104,0,0,0,18965,0,0
DJIA-IIIII,20161104,0,0,0,19047.5,0,0
DJIA-IIIIII,20161104,0,0,0,19507.5,0,0
FTSE100-I,20161104,0,0,0,6980,0,0
FTSE100-II,20161104,0,0,0,6570,0,0
FTSE100-III,20161104,0,0,0,7142,0,0
FTSE100-IIII,20161104,0,0,0,6728,0,0
FTSE100-IIIII,20161104,0,0,0,6411,0,0
FTSE100-IIIIII,20161104,0,0,0,7152,0,0
NIFTY-I,20161104,8496.55,8530,8425.55,8458.2,166025,17247225
NIFTY-II,20161104,8575,8576,8477.8,8509.9,5676,1098375
NIFTY-III,20161104,8601.15,8615,8523.05,8549.1,2156,226425
NIFTYINFRA-I,20161104,0,0,0,2947.85,0,0
NIFTYINFRA-II,20161104,0,0,0,2828.7,0,0
NIFTYINFRA-III,20161104,0,0,0,2912.4,0,0
NIFTYIT-I,20161104,9831,9958,9775,9941,430,35500
NIFTYIT-II,20161104,0,0,0,10436,0,0
NIFTYIT-III,20161104,0,0,0,10221,0,0
NIFTYMID50-I,20161104,0,0,0,3848.25,0,0
NIFTYMID50-II,20161104,0,0,0,3924.85,0,0
NIFTYMID50-III,20161104,0,0,0,4122.35,0,0
NIFTYPSE-I,20161104,0,0,0,3552.85,0,0
NIFTYPSE-II,20161104,0,0,0,3513.5,0,0
NIFTYPSE-III,20161104,0,0,0,3763.2,0,0
S&P500-I,20161104,2088.75,2089,2083.5,2087.5,316,218000
S&P500-II,20161104,0,0,0,2096,0,500
S&P500-III,20161104,0,0,0,2176.75,0,0
S&P500-IIII,20161104,0,0,0,2213.75,0,0
S&P500-IIIII,20161104,0,0,0,2232,0,0
S&P500-IIIIII,20161104,0,0,0,2300,0,0
ABIRLANUVO-I,20161104,1315.05,1327.2,1275.05,1289.35,1439,4499250
ABIRLANUVO-II,20161104,1285,1285,1285,1285,4,9750
ABIRLANUVO-III,20161104,0,0,0,1395.8,0,0
ACC-I,20161104,1514.35,1529.35,1481.05,1494.05,2235,1287200
ACC-II,20161104,1522,1522,1498.1,1500,13,4000
ACC-III,20161104,1502.9,1502.9,1502.9,1502.9,5,1600
ADANIENT-I,20161104,65.1,65.1,62.1,62.7,490,19608000
ADANIENT-II,20161104,65,65,62.5,63.1,8,184000
ADANIENT-III,20161104,63.5,63.5,63.5,63.5,1,24000
ADANIPORTS-I,20161104,289.95,292.8,285.3,289.1,3832,18160000
ADANIPORTS-II,20161104,290,292.85,289.45,291.9,21,155000
ADANIPORTS-III,20161104,294,294,294,294,1,5000
ADANIPOWER-I,20161104,26.6,26.6,25.25,25.5,978,122680000
ADANIPOWER-II,20161104,26.5,26.65,25.6,25.65,84,2000000
ADANIPOWER-III,20161104,0,0,0,27.25,0,0
AJANTPHARM-I,20161104,1927.7,1932.9,1845.05,1872.6,904,411600
AJANTPHARM-II,20161104,1890,1890,1831.5,1877.8,10,18400
AJANTPHARM-III,20161104,0,0,0,2009.95,0,0
ALBK-I,20161104,73.4,74.95,71.05,72.3,3329,18440000
ALBK-II,20161104,75.7,75.7,72,72.5,32,400000
ALBK-III,20161104,0,0,0,76.2,0,0
AMARAJABAT-I,20161104,1026.85,1049.95,998.2,1009.45,1231,627600
AMARAJABAT-II,20161104,1014.5,1016,1014.5,1015.1,6,10800
AMARAJABAT-III,20161104,0,0,0,1015.5,0,0
AMBUJACEM-I,20161104,243.05,246.5,239,242.1,4856,11695000
AMBUJACEM-II,20161104,245.1,248.15,240.95,243.3,43,75000
AMBUJACEM-III,20161104,0,0,0,247.4,0,0
ANDHRABANK-I,20161104,53.2,53.5,51.85,52.2,628,20820000
ANDHRABANK-II,20161104,53.5,53.7,52.1,52.5,23,350000
ANDHRABANK-III,20161104,52.1,52.1,52.1,52.1,1,10000
APOLLOHOSP-I,20161104,1282.6,1298,1255.85,1291.35,885,534800
APOLLOHOSP-II,20161104,1270.5,1303.8,1260.05,1294.85,9,2800
APOLLOHOSP-III,20161104,0,0,0,1353.3,0,0
APOLLOTYRE-I,20161104,199.3,201.75,190.9,194.3,2978,10464000
APOLLOTYRE-II,20161104,203.15,203.15,188.7,195.3,73,108000
APOLLOTYRE-III,20161104,197.8,197.8,197.8,197.8,1,3000
ARVIND-I,20161104,406.35,406.45,391.3,400.65,6049,5966000
ARVIND-II,20161104,407,407,394,402.6,158,184000
ARVIND-III,20161104,395.5,395.5,395.5,395.5,1,2000
ASHOKLEY-I,20161104,92.45,92.55,89.25,91.05,5259,66444000
ASHOKLEY-II,20161104,92.65,92.7,90,91.5,98,2079000
ASHOKLEY-III,20161104,91,91.75,91,91.75,3,35000
ASIANPAINT-I,20161104,1040.3,1058.3,1039.4,1046,3380,5376000
ASIANPAINT-II,20161104,1058.45,1065.75,1045.1,1052.7,39,43800
ASIANPAINT-III,20161104,0,0,0,1103.55,0,0
AUROPHARMA-I,20161104,766.1,768.05,707.65,730.9,17339,12082000
AUROPHARMA-II,20161104,772,772,713.15,739.3,372,152600
AUROPHARMA-III,20161104,0,0,0,784,0,7700
AXISBANK-I,20161104,476.65,486.4,474.7,479.15,15747,34364400
AXISBANK-II,20161104,478.6,489,478.15,482.05,290,1065600
AXISBANK-III,20161104,476,492,476,484.05,13,33600
BAJAJ-AUTO-I,20161104,2846.1,2859.75,2810,2825.9,2373,1538750
BAJAJ-AUTO-II,20161104,2857.2,2857.2,2832.6,2843.85,10,8750
BAJAJ-AUTO-III,20161104,0,0,0,2807.5,0,0
BAJFINANCE-I,20161104,1032.6,1036.55,971,995.1,4467,6791250
BAJFINANCE-II,20161104,1034.6,1034.6,980.45,999.15,96,81250
BAJFINANCE-III,20161104,1034.7,1034.7,990.5,1013.4,10,5500
BANKBARODA-I,20161104,147.65,148.45,142,143.2,7361,41926500
BANKBARODA-II,20161104,148.35,149,142.85,144,102,350000
BANKBARODA-III,20161104,145.35,146.3,144.9,144.9,6,21000
BANKINDIA-I,20161104,108.35,108.65,105.05,105.7,1512,23208000
BANKINDIA-II,20161104,107.15,107.4,104.8,105.35,82,1662000
BANKINDIA-III,20161104,107,107,105,105,3,300000
BATAINDIA-I,20161104,460.4,470,448.75,455.65,1229,3459500
BATAINDIA-II,20161104,462,462,451,457.5,14,33000
BATAINDIA-III,20161104,0,0,0,491,0,0
BEL-I,20161104,1316.75,1318.05,1289,1300.95,955,1315800
BEL-II,20161104,1318,1318,1298.5,1298.5,8,6300
BEL-III,20161104,0,0,0,1280.4,0,0
BEML-I,20161104,906,908.9,870.3,878.15,1201,918500
BEML-II,20161104,879,888.15,877.9,884.35,15,6000
BEML-III,20161104,0,0,0,936,0,0
BHARATFIN-I,20161104,832.6,835.5,785.6,801.05,5738,7577000
BHARATFIN-II,20161104,820.85,831.15,789.95,803.35,62,67000
BHARATFIN-III,20161104,0,0,0,893.8,0,0
BHARATFORG-I,20161104,845.1,853.3,829.15,837.2,3654,5408400
BHARATFORG-II,20161104,849.1,853,835.35,841.55,27,20400
BHARATFORG-III,20161104,0,0,0,870.7,0,0
BHARTIARTL-I,20161104,308.45,311.95,305.45,307.6,2066,22608000
BHARTIARTL-II,20161104,308.1,309.2,305.8,307.4,70,504000
BHARTIARTL-III,20161104,0,0,0,307.8,0,212500
BHEL-I,20161104,138.95,139.45,134.35,135.35,3089,35840000
BHEL-II,20161104,139.75,140,135,136.05,57,620000
BHEL-III,20161104,137.5,137.5,136,136,3,30000
BIOCON-I,20161104,925,925.65,871.3,879.15,5940,4293300
BIOCON-II,20161104,930,930,879.5,883.45,59,77000
BIOCON-III,20161104,0,0,0,926.65,0,1800
BOSCHLTD-I,20161104,21624.05,21786,21010,21641.75,999,94450
BOSCHLTD-II,20161104,21223.1,21488.9,21000,21400,28,600
BOSCHLTD-III,20161104,0,0,0,22577.7,0,0
BPCL-I,20161104,646.5,651.95,633.55,644.05,4037,12649200
BPCL-II,20161104,653.1,654.35,637.5,647.45,28,92400
BPCL-III,20161104,0,0,0,687.9,0,0
BRITANNIA-I,20161104,3278.4,3384,3229,3311.35,1896,1021400
BRITANNIA-II,20161104,3382.5,3382.5,3273.45,3323,14,4600
BRITANNIA-III,20161104,0,0,0,3265.65,0,0
CADILAHC-I,20161104,387,401.4,377.85,391.2,1202,2651200
CADILAHC-II,20161104,393.45,396,380,392.05,19,12800
CADILAHC-III,20161104,394,398,392,397,6,4800
CAIRN-I,20161104,242.55,244.2,231.05,237.9,4114,23474500
CAIRN-II,20161104,245,245,237.5,238.65,13,150500
CAIRN-III,20161104,0,0,0,227.45,0,0
CANBK-I,20161104,295.05,297.8,286.35,290.8,6592,11049000
CANBK-II,20161104,295.5,295.5,285.9,290.45,117,648000
CANBK-III,20161104,0,0,0,298.85,0,12000
CASTROLIND-I,20161104,435.1,438.5,422,430.9,1779,13970600
CASTROLIND-II,20161104,433.05,433.05,426.8,430.95,7,21000
CASTROLIND-III,20161104,0,0,0,465.3,0,0
CEATLTD-I,20161104,1243.1,1248.75,1183.45,1203.75,3759,1229200
CEATLTD-II,20161104,1221,1221,1205,1213.9,8,7000
CEATLTD-III,20161104,0,0,0,1215.85,0,0
CENTURYTEX-I,20161104,990.85,996,955.1,982.7,1932,7353500
CENTURYTEX-II,20161104,976.85,981.45,964.35,979.25,16,49500
CENTURYTEX-III,20161104,0,0,0,1046.75,0,1100
CESC-I,20161104,587.4,598,580.7,586.9,1179,1856800
CESC-II,20161104,590.75,594,587.7,594,6,5500
CESC-III,20161104,0,0,0,624.3,0,0
CIPLA-I,20161104,559.3,567.2,540.5,546.3,3174,6164000
CIPLA-II,20161104,557,568.25,544.6,549.8,103,74000
CIPLA-III,20161104,0,0,0,595.55,0,0
COALINDIA-I,20161104,326.55,327.5,313.6,317.05,3879,12823100
COALINDIA-II,20161104,328,329,316,318.15,67,238000
COALINDIA-III,20161104,326.75,326.75,316.5,316.5,20,144500
COLPAL-I,20161104,993,1031.9,974,984.3,3705,721700
COLPAL-II,20161104,1000,1000,981,981,8,4900
COLPAL-III,20161104,0,0,0,951.8,0,0
CONCOR-I,20161104,1370,1392,1365.1,1384.5,256,506500
CONCOR-II,20161104,1376.45,1391.4,1376.45,1391.4,3,2000
CONCOR-III,20161104,0,0,0,1381.3,0,0
CROMPGREAV-I,20161104,76.9,76.9,74.3,76.55,574,8316000
CROMPGREAV-II,20161104,75.4,77,75,76.9,8,252000
CROMPGREAV-III,20161104,0,0,0,75.1,0,0
CUMMINSIND-I,20161104,835,849.05,826.65,830.4,206,574800
CUMMINSIND-II,20161104,839.3,839.3,839.3,839.3,1,1200
CUMMINSIND-III,20161104,0,0,0,864.2,0,0
DABUR-I,20161104,291.05,301.35,289.85,297.85,1444,8707500
DABUR-II,20161104,298.9,300,298.5,300,6,45000
DABUR-III,20161104,0,0,0,295.35,0,0
DCBBANK-I,20161104,129.8,129.8,125.3,129.05,302,1836000
DCBBANK-II,20161104,129.25,129.25,128.15,128.65,6,22500
DCBBANK-III,20161104,0,0,0,129.55,0,0
DHFL-I,20161104,310.95,311.55,291.15,297.75,4639,13173000
DHFL-II,20161104,312.9,312.9,294.45,299.45,109,201000
DHFL-III,20161104,300,300,300,300,1,15000
DISHTV-I,20161104,89.65,91.05,85.2,87.5,2152,51583000
DISHTV-II,20161104,90.5,90.7,87.55,88.45,32,1134000
DISHTV-III,20161104,0,0,0,90.4,0,7000
DIVISLAB-I,20161104,1262.25,1262.25,1214.6,1254.9,669,1235400
DIVISLAB-II,20161104,0,0,0,1272,0,600
DIVISLAB-III,20161104,0,0,0,1297.5,0,0
DLF-I,20161104,144.4,144.4,138.55,140,5210,44875000
DLF-II,20161104,144.1,145.4,139.9,141.1,141,500000
DLF-III,20161104,0,0,0,151.05,0,0
DRREDDY-I,20161104,3170,3170,3068.6,3082.55,7190,1769800
DRREDDY-II,20161104,3249.05,3249.05,3090.75,3101.75,132,25600
DRREDDY-III,20161104,0,0,0,3380.2,0,0
EICHERMOT-I,20161104,24597.1,24805.95,23900,24039.4,2660,143150
EICHERMOT-II,20161104,24850,24850,23999.95,24150,16,1550
EICHERMOT-III,20161104,24785,24785,24000.65,24000.65,2,50
ENGINERSIN-I,20161104,253.35,255.1,238.4,246.05,2086,9331000
ENGINERSIN-II,20161104,255.8,255.85,241,247.75,33,66500
ENGINERSIN-III,20161104,0,0,0,272.5,0,0
EXIDEIND-I,20161104,192.3,196.1,187.1,189.85,3141,22872000
EXIDEIND-II,20161104,194.7,197,189.6,191.4,34,76000
EXIDEIND-III,20161104,186.3,193.2,186.3,191,13,12000
FEDERALBNK-I,20161104,77.5,78.7,75.2,76.9,2361,45243000
FEDERALBNK-II,20161104,77.45,79,76,77.4,39,473000
FEDERALBNK-III,20161104,79.3,79.3,79.3,79.3,1,11000
GAIL-I,20161104,432.95,433.25,422.7,425.9,1358,5487000
GAIL-II,20161104,434.6,434.6,429,429,9,81000
GAIL-III,20161104,0,0,0,442.65,0,0
GLENMARK-I,20161104,890,906,852.1,870.85,3379,2690800
GLENMARK-II,20161104,890,890,861.65,873.9,36,13300
GLENMARK-III,20161104,0,0,0,917.4,0,0
GMRINFRA-I,20161104,13,13,12.25,12.35,908,186705000
GMRINFRA-II,20161104,12.9,12.9,12.35,12.45,38,4815000
GMRINFRA-III,20161104,0,0,0,13.1,0,45000
GODREJCP-I,20161104,1544,1565.65,1510,1533.6,431,354800
GODREJCP-II,20161104,0,0,0,1604.4,0,0
GODREJCP-III,20161104,0,0,0,1606.4,0,0
GODREJIND-I,20161104,423.85,429.45,413.8,416.6,575,1522500
GODREJIND-II,20161104,425.5,425.5,425.5,425.5,1,10500
GODREJIND-III,20161104,0,0,0,446.95,0,0
